,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
4849,Prompt service and excellent experience,"I was very impressed that I could get instant travel insurance quotes online. When I sent my questions to AardvarkCompare via email, Jonathan responded quickly, he explained everything in details and recommended a travel plan that suits for my needs. Thanks for your excellent service.",5, Excellent,2/22/2019,5:02,Hsi Lung,6,impressed instant travel insurance quote online sent question aardvarkcompare email jonathan respond quickly explain detail recommend travel plan suit need thanks excellent service
4850,Very courteous and knowledgeable…,Very courteous and knowledgeable representatives.  I would use them again.,5, Excellent,2/22/2019,2:38,customer,6,courteous knowledgeable representative use
4851,John was very knowledgeable.,-,5, Excellent,2/21/2019,23:55,Delbert,6,
4852,quick to answer questions,"quick to answer questions, listed policy options and gave advice when asked for it.  Made no attempt to sell one policy over the other.",5, Excellent,2/21/2019,21:07,Steven Slater,6,quick answer question list policy option give advice ask attempt sell policy
4853,Jonathan was very helpful and I feel…,Jonathan was very helpful and I feel confident I got the best policy possible for my upcoming trip.  He made everything easy and was easy to talk with.,5, Excellent,2/21/2019,19:49,customer,6,jonathan helpful feel confident get best policy possible upcoming trip easy easy talk
4854,Easy to navigate,Easy to navigate. The AARP site referenced them as a site to compare other companies with.,5, Excellent,2/21/2019,19:39,Dr. VC,6,easy navigate aarp site reference site compare company
4855,Insurance Rockstar,"You have been the most helpful person. It was my first time buying a travel insurance separately and now after the conversation I had, I have no doubts I did the right thing giving you guys a call. Thanks again for the time and patience.",5, Excellent,2/21/2019,4:00,Ashutosh Jain,6,helpful person time buy travel insurance separately conversation doubt right thing give guy thanks time patience
4856,Cheerful and accompdating,-,5, Excellent,2/20/2019,23:58,customer,6,
4857,Aardvark,"Lynne Peters, the representative who helped me, was really extraordinary.  I had certain issues that made it more complicated for me to decide on the right policy and she was helpful, thoughtful and incredibly thorough.  I never felt the slightest pressure to spend more or get any coverage beyond what I was comfortable with.  She made it completely understandable - which isn't easy with any insurance policy.  I will absolutely recommend Aardvark to all my friends - and I will absolutely be back the next time I need travel insurance.  Thank you!!",5, Excellent,2/20/2019,20:50,CustomerAmy Sullivan,6,lynne peter representative help extraordinary certain issue complicate decide right policy helpful thoughtful incredibly thorough felt slight pressure spend coverage comfortable completely understandable easy insurance policy absolutely recommend aardvark friend absolutely time need travel insurance thank
4858,Aardvark Compare is easy to use and…,"Aardvark Compare is easy to use and gives clear, helpful information.  I was able to locate and book travel insurance with no problem.",5, Excellent,2/20/2019,20:43,Mark C. Scott,6,aardvark compare easy use give clear helpful information able locate book travel insurance problem
4859,Easy,Painless!!!,5, Excellent,2/20/2019,17:25,Ginger,6,painless
4860,Jonathon was extremely helpful,"Jonathon was extremely helpful, friendly and knowledgeable.",5, Excellent,2/20/2019,4:23,john Eilbert,6,jonathon extremely helpful friendly knowledgeable
4861,Great experience,"Great experience, very patient and friendly.",5, Excellent,2/20/2019,1:08,Terry Ladd,6,great experience patient friendly
4862,very simple to navigate thru website…,very simple to navigate thru website and the insurance features meet our exact needs.,5, Excellent,2/19/2019,23:14,customer,6,simple navigate website insurance feature meet exact need
4863,Excellent customer service and many…,Excellent customer service and many plans to choose from.,5, Excellent,2/19/2019,22:36,Deb,6,excellent customer service plan choose
4864,customer service,Aardvark has the best website showing comparison rate between Best rated companies.  Jonathan Breeze was very helpful.,5, Excellent,2/19/2019,22:33,YHan,6,aardvark best website show comparison rate best rat company jonathan breeze helpful
4865,The customer service was excellent and…,The customer service was excellent and the prices were better than the competition.,5, Excellent,2/19/2019,21:14,Peter C customer,6,customer service excellent price good competition
4866,I spoke with Lin,"I spoke with Lin.  She carefully went over the plans and helped me to purchase the best plan for our needs.  I will quite confident that we have purchased the best plan for our needs--not too much, not too little.  Thank you.",5, Excellent,2/19/2019,20:58,Marilyn Schmitter,6,spoke lin carefully go plan help purchase best plan need confident purchase best plan need  little thank
4867,"Easy, quick, affordable","Easy, quick and affordable.",5, Excellent,2/19/2019,20:19,Gene R,6,easy quick affordable
4868,Lynn took the time & had the patience…,Lynn took the time & had the patience to answer my questions & respond to my concerns.,5, Excellent,2/18/2019,19:27,customer,6,lynn take time patience answer question respond concern
4869,"It was easy to navigate,",-,5, Excellent,2/18/2019,15:20,Maryse,6,
4870,Very easy!,Very easy website to navigate with some of the top travel insurance companies.,5, Excellent,2/18/2019,15:11,customer,6,easy website navigate travel insurance company
4871,Great service by Lynn,-,5, Excellent,2/18/2019,14:45,Mario Quintero Jr,6,
4872,Very nice experience Carolyn Galloway,-,5, Excellent,2/18/2019,12:59,Carolyn Galloway ,6,
4873,Good/understandable web presence,"Good/understandable web presence, helpful person answered questions - .  Certainly will recommend if I have a claim and it is handled well.",5, Excellent,2/16/2019,21:41,Ted Parker,6,goodunderstandable web presence helpful person answer question certainly recommend claim handle
4874,First time we have bought travel…,"First time we have bought travel insurance.Aardvark Compare, made it easy.Now we hope we do not need to use it, when we take our first trip to Puerto Rico.",5, Excellent,2/16/2019,21:00,Gary,6,time buy travel insuranceaardvark compare easynow hope need use trip puerto rico
