,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
1208,Good service and application,-,5, Excellent,6/10/2019,17:05,customer,6,
1209,Right insurance for vistors,"Very easy process, if only the access from China could be faster without using VPN.",5, Excellent,6/10/2019,2:39,Yujing,6,easy process access china faster vpn
1210,Very simple,"Very simple, convenient and user friendly to make a booking.",5, Excellent,6/9/2019,22:40,Ravindra Babu,6,simple convenient user friendly book
1211,Amazing Customer service,"Amazing Customer service, 100% recommend.",5, Excellent,6/9/2019,21:35,customer,6,amaze customer service  recommend
1212,So far so good,So far so good. I have had to use the insurance 2 times in the US while I travel and it has worked as expected.,5, Excellent,6/9/2019,16:00,Paola,6,far good use insurance  time travel work expected
1213,nice website,-,5, Excellent,6/9/2019,15:26,customer,6,
1214,I TOOK INSURANCE FOR MY MOTHER AND…,I TOOK INSURANCE FOR MY MOTHER AND FATHER AND I AM CONFUSED ABOUT WHERE I HAVE TO PUT mY USA ADDRESS AND HOW CAN I IDENTIFY WHERE CAN I SET Within PPO Network AND OUTSIDE ppo NETWORK.ALSO I AM NOT SURE HOW CAN I GET CARDS FOR MY PARENTS TO MY US ADDRESS AS THE WEBSITE JUST ALLOWED INDIA'S ADDRESS WHILE FILLING INFORMATION FOR CORRESPONDENCE ADDRESS.,3, Average,6/9/2019,15:03,bIPUL kUMAR,6,take insurance mother father confuse usa address identify set ppo network outside ppo networkalso sure card parent address website allow indias address fill information correspondence address
1215,I love the simplicity of finding the…,I love the simplicity of finding the right plan and the several options they offer.,5, Excellent,6/9/2019,12:19,Alfredo Pereira,6,love simplicity find right plan option offer
1216,Best Plan,THE BEST and THE MOST ECONOMICAL PLAN!!!!! Easy to follow and GREAT ANF SERVICE. Highly recommend :)),5, Excellent,6/8/2019,19:18,Shweta Dubey,6,best economical plan easy follow great anf service highly recommend
1217,Insurance for my father who is visiting us.,It was easy to sign up for my father who is going to visit US. I hope we don't have to use the insurance but it gives me peace of mind.,5, Excellent,6/8/2019,16:54,customer,6,easy sign father go visit hope use insurance give peace mind
1218,ABSOLUTELY USER FRIENDLY AND EASY,ABSOLUTELY USER FRIENDLY AND EASY. EXCELLENT COVERAGE FOR THE PRICE,5, Excellent,6/8/2019,16:49,AHMED BHOLAT,6,absolutely user friendly easy excellent coverage price
1219,Relatively easy to pic a travel…,"Relatively easy to pic a travel insurance, appreciated the ""Help me choose"" feature!",4, Great,6/7/2019,18:38,Customer,6,relatively easy pic travel insurance appreciate  help choose  feature
1220,Good plans offering,-,5, Excellent,6/7/2019,15:18,customer,6,
1221,I had  Patriot America Plus Policy for…,I had  Patriot America Plus Policy for 25 days in February 2019 and unfortunately i had to go to the Hosspital due to minor health problem. This policy woerked very well and whenever i had some enquiries i got excellent response from the customer service too. I will always recommend and i will  go for this policy in future.,5, Excellent,6/7/2019,11:31,customer,6,patriot america plus policy  day february  unfortunately hosspital minor health problem policy woerked enquiry get excellent response customer service recommend policy future
1222,Very easy and clear direction of what’s needed for Schengen Visa.,"It was a breeze to get the coverage needed Schengen Visa. Clear direction were written down on what is required and what coverage are we getting. Also, the price is unbeatable compare to other competitors. Thank you for the pleasant experience.",5, Excellent,6/7/2019,8:07,Sweety Patel,6,breeze coverage need schengen visa clear direction write require coverage get price unbeatable compare competitor thank pleasant experience
1223,Easy website,-,5, Excellent,6/7/2019,1:18,customer,6,
1224,Fantastic customer service!,-,5, Excellent,6/7/2019,0:52,SW,6,
1225,Good,Easy to purchase,5, Excellent,6/7/2019,0:24,Tamilvendhan,6,easy purchase
1226,All was clear and went smoothly,All was clear and went smoothly.  The website was just as the agent explained it.,5, Excellent,6/6/2019,19:38,Victor Orth,6,clear go smoothly website agent explain
1227,Fast and Easy to purchase,-,5, Excellent,6/6/2019,12:22,customer,6,
1228,Easy to use interface,"Easy to use interface, very convenient clicks for information.",5, Excellent,6/6/2019,1:54,customer,6,easy use interface convenient click information
1229,..Easy comparisson with very good overview,Easy comparisson with very good overview,5, Excellent,6/5/2019,21:42,customer,6,easy comparisson good overview
1230,Easy to apply,Easy to apply and all details of coverage were provided.,5, Excellent,6/5/2019,20:55,Pina,6,easy apply detail coverage provide
1231,Straightforward but a few minor tweaks,"The process was straightforward for the most part. I am accustomed to air evacuation being included even at this cost but when I added it in as an extra, the price went up substantially. Also, I would have liked more clarity on the ability to choose your arrival and departure date versus coverage dates for countries since some countries require proof of coverage but I wasn't sure if I really needed it for the whole trip (especially arriving nearly at midnight and leaving around 6 am).",4, Great,6/5/2019,19:30,customer,6,process straightforward accustom air evacuation include cost add extra price go substantially like clarity ability choose arrival departure date versus coverage date country country require proof coverage sure need trip especially arrive nearly midnight leave 
1232,Easy and straightforward to sign up.,-,5, Excellent,6/5/2019,16:58,Raj ,6,
1233,"Fast and Easy, Good prices",The site works very well and I have a couple of suggestions.  The site redirects to email often and states this as - linking - it is unclear if the link where the link can be found.  I spent a lot of time looking on the page before I realized the links come by email.  Something you can change without too much trouble I hope.,4, Great,6/5/2019,14:21,Carl Venzke,6,site work couple suggestion site redirects email state link unclear link link find spent lot time look page realize link come email change trouble hope
1234,Easy process and great comparison…,Easy process and great comparison features to find the insurance that best fit your need and budget. Definitely recommend this site.,5, Excellent,6/5/2019,12:24,LadyG,6,easy process great comparison feature find insurance best fit need budget definitely recommend site
1235,Good to have and Best price.,-,5, Excellent,6/4/2019,20:31,customer,6,
1236,Easy to use,Easy to use and quick,5, Excellent,6/4/2019,16:53,Kunal,6,easy use quick
1237,have purchased travellers insurance…,have purchased travellers insurance multiple times before.. they take out the hassle in comparing between different companies and benefits ! good site and very helpful,5, Excellent,6/4/2019,14:52,N Thite,6,purchase traveller insurance multiple time before hassle compare different company benefit good site helpful
